repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2015,Already registered (beginning of report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Male,4033,32.9490321287732,10.1628597201685,0,2530,258,1245,3.53304076981342,20120619
2015,Already registered (beginning of report period),636A,Heavy Equipment Operator - Tractor Loader Backhoe,Voluntary,Female,16,29.3205479452055,8.88469402696072,0,13,1,2,3.88356164383562,20120212
2015,Already registered (beginning of report period),636A,Heavy Equipment Operator - Tractor Loader Backhoe,Voluntary,Male,399,26.2642153328527,6.98199035306812,0,296,20,83,3.68425172520342,20120425
2015,Already registered (beginning of report period),636B,Heavy Equipment Operator - Excavator,Voluntary,Female,7,29.1162426614481,10.7235150293506,0,5,0,2,2.78864970645793,20130318
2015,Already registered (beginning of report period),636B,Heavy Equipment Operator - Excavator,Voluntary,Male,389,27.4134943832095,7.47356151869011,0,275,17,97,3.96151706166144,20120115
2015,Already registered (beginning of report period),636C,Heavy Equipment Operator - Dozer,Voluntary,Female,8,26.9270547945205,5.79549948243157,0,4,1,3,3.23390410958904,20121006
2015,Already registered (beginning of report period),636C,Heavy Equipment Operator - Dozer,Voluntary,Male,341,27.067906640421,6.8600224725167,0,229,15,97,3.99237536656891,20120103
2015,Already registered (beginning of report period),636E,Elevating Devices Mechanic,Voluntary,Female,11,31.1768368617684,6.91486945457818,0,8,0,3,4.00996264009963,20111228
2015,Already registered (beginning of report period),636E,Elevating Devices Mechanic,Voluntary,Male,768,32.3621753710046,7.8937400105686,0,629,63,76,3.48619078196347,20120706
2015,Already registered (beginning of report period),636G,Gas Technician,Voluntary,Male,43,34.0097483274928,8.84689113728021,0,43,0,0,3.2456196240841,20121002
2015,Already registered (beginning of report period),637C,Concrete Pump Operator,Voluntary,Male,25,30.6244383561644,6.69032980253621,0,11,8,6,3.11627397260274,20121118
2015,Already registered (beginning of report period),638A,Tractor-Trailer Commercial Driver,Voluntary,Female,65,47.1205057955743,9.70211478316908,0,27,26,12,2.88290832455216,20130211
2015,Already registered (beginning of report period),638A,Tractor-Trailer Commercial Driver,Voluntary,Male,1103,47.5206994622387,12.0546522310432,0,594,210,299,3.20637861871111,20121016
2015,Already registered (beginning of report period),640D,Agricultural - Dairy Herdsperson,Voluntary,Female,9,22.5786910197869,3.75392626829643,0,5,2,2,2.89984779299848,20130205
2015,Already registered (beginning of report period),640D,Agricultural - Dairy Herdsperson,Voluntary,Male,48,25.5348173515982,4.09542172618951,0,21,3,24,6.33447488584475,20090831
2015,Already registered (beginning of report period),640F,Agricultural - Fruit Grower,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),640S,Agricultural - Swine Herdsperson,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),640S,Agricultural - Swine Herdsperson,Voluntary,Male,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),670C,Computer Numerical Control (CNC) Programmer,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),670C,Computer Numerical Control (CNC) Programmer,Voluntary,Male,20,37.0512328767123,8.69633044327521,0,11,1,8,4.95260273972603,20110118
2015,Already registered (beginning of report period),690H,Recreation Vehicle Technician,Voluntary,Female,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),690H,Recreation Vehicle Technician,Voluntary,Male,70,41.667084148728,12.9618769530172,0,42,1,27,6.17189823874755,20091030
2015,Already registered (beginning of report period),800A,Water Meter Installer,Unknown,Female,11,37.2229140722291,7.42328312332948,0,11,0,0,6.36338729763387,20090821
2015,Already registered (beginning of report period),800A,Water Meter Installer,Unknown,Male,529,43.936240515835,12.8533913303478,0,523,4,2,6.34614232413737,20090827
2015,New registration (during report period),200G,Precision Metal Fabricator,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),239B,Tool and Gauge Inspector,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),240P,Parts Technician,Voluntary,Female,21,27.3765166340509,7.97951409565762,0,20,0,1,0.463274624918461,20150714
2015,New registration (during report period),240P,Parts Technician,Voluntary,Male,110,30.6625902864259,10.5683888667785,0,109,0,1,0.509613947696139,20150627
2015,New registration (during report period),241A,"Terrazzo, Tile and Marble Setter",Voluntary,Female,4,x,x,x,x,x,x,x,x
2015,New registration (during report period),241A,"Terrazzo, Tile and Marble Setter",Voluntary,Male,33,29.3848069738481,7.70710826288346,0,31,2,0,0.576504773765048,20150603
2015,New registration (during report period),244G,Cement (Concrete ) Finisher,Voluntary,Male,38,30.0589762076424,8.89556188672403,0,32,0,6,0.529343907714492,20150620
2015,New registration (during report period),244K,Precast Concrete Erector,Voluntary,Male,5,x,x,x,x,x,x,x,x
2015,New registration (during report period),245R,Retail Meat Cutter,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),245R,Retail Meat Cutter,Voluntary,Male,18,26.2258751902588,9.20671853936855,0,17,0,1,0.533181126331811,20150619
2015,New registration (during report period),246F,"Process Operator: Refinery, Chemical and Liquid Processes",Voluntary,Female,8,31.7191780821918,9.58503824755617,0,7,0,1,0.632534246575343,20150514
2015,New registration (during report period),246F,"Process Operator: Refinery, Chemical and Liquid Processes",Voluntary,Male,45,30.1663318112633,8.79400039627935,0,38,5,2,0.686149162861492,20150424
2015,New registration (during report period),246R,Process Operator - Power,Voluntary,Female,6,30.8525114155251,11.3400201740013,0,6,0,0,0.382648401826484,20150813
2015,New registration (during report period),246R,Process Operator - Power,Voluntary,Male,39,28.0875307341061,5.51620722214059,0,33,4,2,0.393256059009484,20150809
2015,New registration (during report period),246T,Process Operator - Food Manufacturing,Voluntary,Female,20,41.2824657534247,10.9734663126082,0,20,0,0,0.788630136986301,20150318
2015,New registration (during report period),246T,Process Operator - Food Manufacturing,Voluntary,Male,30,39.5006392694064,12.691315315556,0,30,0,0,0.688858447488584,20150423
2015,New registration (during report period),253A,Heat and Frost Insulator,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),253A,Heat and Frost Insulator,Voluntary,Male,67,31.8590063381722,7.78750933578566,0,49,8,10,0.648047434062564,20150508
2015,New registration (during report period),253H,Hazardous Materials Worker,Voluntary,Male,52,32.5067966280295,9.97554331279829,0,42,3,7,0.353793466807165,20150823
2015,New registration (during report period),255B,Facilities Technician,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),259L,Locksmith,Voluntary,Male,7,33.9452054794521,11.7368581824522,0,5,2,0,0.382778864970646,20150813
2015,New registration (during report period),268R,Railway Car Technician,Voluntary,Male,28,29.6995107632094,6.18743412545706,0,27,0,1,0.244422700587084,20151002
2015,New registration (during report period),269E,Entertainment Industry Power Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),269E,Entertainment Industry Power Technician,Voluntary,Male,19,40.8782984859409,10.2230641435702,0,18,0,1,0.664311463590483,20150502
2015,New registration (during report period),274L,Automotive Glass Technician,Voluntary,Male,7,24.573385518591,10.0107659210524,0,6,0,1,0.383953033268102,20150812
2015,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Male,3,x,x,x,x,x,x,x,x
2015,New registration (during report period),278B,Surface Blaster,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),282E,Powered Lift Truck Technician,Voluntary,Male,9,29.8371385083714,7.80798883475564,0,7,1,1,0.446270928462709,20150721
2015,New registration (during report period),289F,Electrician (Signal Maintenance),Voluntary,Male,24,38.747602739726,9.5832825153259,0,23,1,0,0.285502283105023,20150917
2015,New registration (during report period),295A,Tire Wheel and Rim Mechanic,Voluntary,Male,7,25.9416829745597,5.52317073204778,0,6,0,1,0.493542074363992,20150703
2015,New registration (during report period),297A,Ski Lift Mechanic,Voluntary,Male,3,x,x,x,x,x,x,x,x
2015,New registration (during report period),297B,Special Events Coordinator,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,New registration (during report period),297B,Special Events Coordinator,Voluntary,Male,4,x,x,x,x,x,x,x,x
2015,New registration (during report period),306A,Plumber,Compulsary,Female,16,27.7109589041096,5.98737664187994,0,14,0,2,0.566267123287671,20150607
2015,New registration (during report period),306A,Plumber,Compulsary,Male,986,25.2605851788046,7.47900914313583,0,947,5,34,0.512762232904499,20150626
2015,New registration (during report period),307A,Steamfitter,Compulsary,Female,4,x,x,x,x,x,x,x,x
2015,New registration (during report period),307A,Steamfitter,Compulsary,Male,145,27.5846008502598,7.62429403817777,0,136,1,8,0.405630609352858,20150804
2015,New registration (during report period),308A,Sheet Metal Worker,Compulsary,Female,9,27.282800608828,5.67011268431578,0,8,0,1,0.469710806697108,20150712
2015,New registration (during report period),308A,Sheet Metal Worker,Compulsary,Male,349,27.5201475840955,8.04159246289008,0,333,3,13,0.484798053145975,20150707
2015,New registration (during report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Female,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Male,47,28.4413290585835,7.75852036831188,0,43,0,4,0.452696006995045,20150718
2015,New registration (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,73,26.6489022330644,7.01518363083178,0,69,1,3,0.513679864890223,20150626
2015,New registration (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,2308,24.9952066665084,7.05753943049773,0,2241,10,57,0.516930984544526,20150625
2015,New registration (during report period),309C,Electrician - Domestic and Rural,Compulsary,Female,2,x,x,x,x,x,x,x,x
2015,New registration (during report period),309C,Electrician - Domestic and Rural,Compulsary,Male,40,27.7456164383562,6.78607374470758,0,33,2,5,0.537739726027397,20150617
2015,New registration (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,6,21.5634703196347,3.88234187958851,0,6,0,0,0.530593607305936,20150620
2015,New registration (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,249,27.7908675799087,10.36367057906,0,226,2,21,0.549463607856082,20150613
2015,New registration (during report period),310D,Transmission Technician,Compulsary,Male,7,31.1326810176125,11.4060576840234,0,6,0,1,0.513502935420744,20150626
2015,New registration (during report period),310E,Alignment and Brakes Technician,Compulsary,Male,11,37.7031133250311,13.588671298146,0,10,0,1,0.66052303860523,20150503
2015,New registration (during report period),310G,Motorcycle Technician,Compulsary,Female,2,x,x,x,x,x,x,x,x
2015,New registration (during report period),310G,Motorcycle Technician,Compulsary,Male,52,29.045258166491,10.2484563289996,0,47,0,5,0.491412012644889,20150704
2015,New registration (during report period),310J,Truck-Trailer Service Technician,Compulsary,Male,69,33.9236053206274,10.5349300337762,0,62,0,7,0.509986102838991,20150627
2015,New registration (during report period),310K,Automotive Electronic Accessory Technician,Compulsary,Female,1,x,x,x,x,x,x,x,x
2015,New registration (during report period),310K,Automotive Electronic Accessory Technician,Compulsary,Male,2,x,x,x,x,x,x,x,x
2015,New registration (during report period),310Q,Auto Body Repairer,Compulsary,Female,2,x,x,x,x,x,x,x,x
2015,New registration (during report period),310Q,Auto Body Repairer,Compulsary,Male,21,31.7632093933464,11.9668571076395,0,18,2,1,0.513633398564905,20150626
2015,New registration (during report period),310S,Automotive Service Technician,Compulsary,Female,79,23.6269117392058,7.71789762963758,0,72,0,7,0.51936882261141,20150624
2015,New registration (during report period),310S,Automotive Service Technician,Compulsary,Male,2246,24.0567694165579,7.65978865582439,0,2116,7,123,0.528581709950109,20150621
2015,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Female,20,22.9086301369863,6.48779553232267,0,20,0,0,0.531369863013699,20150620
2015,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Male,1000,26.4242383561644,8.62934486479596,0,957,3,40,0.508876712328767,20150628
2015,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Female,7,33.7577299412916,13.6271778396429,0,6,0,1,0.55812133072407,20150610
2015,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,415,27.200184848985,7.00862417571028,0,406,2,7,0.498128404027067,20150702
